County,7-Day Average Cases,7-Day Average Deaths,Total Cases,Total Deaths,State URL
Perry County,0.0,0.0,2701.0,49.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/alabama/
Pickens County,0.0,0.0,6520.0,122.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/alabama/
Pike County,0.0,0.0,9335.0,144.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/alabama/
Randolph County,0.0,0.0,6593.0,80.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/alabama/
Russell County,0.0,0.0,13152.0,101.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/alabama/
Shelby County,0.0,0.0,78788.0,488.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/alabama/
St. Clair County,0.0,0.0,33629.0,443.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/alabama/
Sumter County,0.0,0.0,3226.0,55.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/alabama/
Talladega County,0.0,0.0,28816.0,402.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/alabama/
Tallapoosa County,0.0,0.0,14744.0,255.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/alabama/
Tuscaloosa County,0.0,0.0,72031.0,858.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/alabama/
Walker County,0.0,0.0,24499.0,482.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/alabama/
Washington County,0.0,0.0,4422.0,61.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/alabama/
Wilcox County,0.0,0.0,3721.0,48.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/alabama/
Winston County,0.0,0.0,9528.0,143.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/alabama/
