County,7-Day Average Cases,7-Day Average Deaths,Total Cases,Total Deaths,State URL
Pennington County,0.0,0.0,39370.0,384.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/south-dakota/
Perkins County,0.0,0.0,832.0,19.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/south-dakota/
Potter County,0.0,0.0,819.0,10.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/south-dakota/
Roberts County,0.0,0.0,2899.0,57.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/south-dakota/
Sanborn County,0.0,0.0,720.0,9.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/south-dakota/
Spink County,0.0,0.0,1737.0,40.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/south-dakota/
Stanley County,0.0,0.0,740.0,9.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/south-dakota/
Sully County,0.0,0.0,269.0,3.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/south-dakota/
Todd County,0.0,0.0,3987.0,53.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/south-dakota/
Tripp County,0.0,0.0,1742.0,31.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/south-dakota/
Turner County,0.0,0.0,2314.0,73.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/south-dakota/
Union County,0.0,0.0,4411.0,56.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/south-dakota/
Walworth County,0.0,0.0,1546.0,28.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/south-dakota/
Yankton County,0.0,0.0,7098.0,65.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/south-dakota/
Ziebach County,0.0,0.0,730.0,12.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/south-dakota/
