County,7-Day Average Cases,7-Day Average Deaths,Total Cases,Total Deaths,State URL
Fairfield County,0.0,0.0,265869.0,2747.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/connecticut/
Hartford County,0.0,0.0,239113.0,3188.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/connecticut/
Litchfield County,0.0,0.0,42190.0,468.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/connecticut/
Middlesex County,0.0,0.0,39199.0,488.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/connecticut/
New Haven County,0.0,0.0,259625.0,2871.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/connecticut/
New London County,0.0,0.0,74543.0,679.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/connecticut/
Tolland County,0.0,0.0,28151.0,281.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/connecticut/
Windham County,0.0,0.0,31667.0,310.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/connecticut/
