County,7-Day Average Cases,7-Day Average Deaths,Total Cases,Total Deaths,State URL
Crosby County,0.0,0.0,2100.0,46.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Culberson County,0.0,0.0,579.0,14.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Dallam County,0.0,0.0,2069.0,45.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Dallas County,0.0,0.0,696581.0,7173.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Dawson County,0.0,0.0,3467.0,102.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
DeWitt County,0.0,0.0,5174.0,116.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Deaf Smith County,0.0,0.0,6290.0,119.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Delta County,0.0,0.0,9921.0,28.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Denton County,0.0,0.0,270319.0,1461.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Dickens County,0.0,0.0,505.0,16.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Dimmit County,0.0,0.0,6246.0,52.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Donley County,0.0,0.0,1279.0,26.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Duval County,0.0,0.0,4448.0,74.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Eastland County,0.0,0.0,3429.0,120.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Ector County,0.0,0.0,46475.0,740.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Edwards County,0.0,0.0,565.0,12.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
El Paso County,0.0,0.0,246617.0,3921.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Ellis County,0.0,0.0,58058.0,620.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Erath County,0.0,0.0,9965.0,132.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Falls County,0.0,0.0,4342.0,72.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Fannin County,0.0,0.0,8229.0,194.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Fayette County,0.0,0.0,5331.0,119.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Fisher County,0.0,0.0,710.0,28.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Floyd County,0.0,0.0,2202.0,50.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Foard County,0.0,0.0,238.0,12.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Fort Bend County,0.0,0.0,256008.0,1260.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Franklin County,0.0,0.0,2673.0,46.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Freestone County,0.0,0.0,4097.0,88.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Frio County,0.0,0.0,7982.0,95.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Gaines County,0.0,0.0,1757.0,85.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Galveston County,0.0,0.0,116707.0,910.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Garza County,0.0,0.0,1375.0,31.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Gillespie County,0.0,0.0,6241.0,120.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Glasscock County,0.0,0.0,247.0,3.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Goliad County,0.0,0.0,1771.0,34.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Gonzales County,0.0,0.0,5285.0,107.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Gray County,0.0,0.0,6789.0,134.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Grayson County,0.0,0.0,32292.0,688.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Gregg County,0.0,0.0,22636.0,730.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Grimes County,0.0,0.0,9557.0,129.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Guadalupe County,0.0,0.0,45147.0,433.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Hale County,0.0,0.0,7389.0,251.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Hall County,0.0,0.0,1226.0,24.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Hamilton County,0.0,0.0,2083.0,36.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Hansford County,0.0,0.0,2255.0,33.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Hardeman County,0.0,0.0,645.0,23.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Hardin County,0.0,0.0,15347.0,262.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Harris County,0.0,0.0,1320367.0,11691.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Harrison County,0.0,0.0,15762.0,239.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Hartley County,0.0,0.0,1288.0,3.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Haskell County,0.0,0.0,1148.0,41.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Hays County,0.0,0.0,78146.0,478.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Hemphill County,0.0,0.0,1437.0,10.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
