County,7-Day Average Cases,7-Day Average Deaths,Total Cases,Total Deaths,State URL
Henry County,0.0,0.0,6386.0,61.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Hickman County,0.0,0.0,1100.0,31.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Hopkins County,0.0,0.0,19721.0,283.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Jackson County,0.0,0.0,5219.0,84.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Jefferson County,0.0,0.0,282746.0,2676.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Jessamine County,0.0,0.0,19107.0,168.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Johnson County,0.0,0.0,9070.0,138.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Kenton County,0.0,0.0,54074.0,472.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Knott County,0.0,0.0,6064.0,77.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Knox County,0.0,0.0,14999.0,174.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Larue County,0.0,0.0,4817.0,80.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Laurel County,0.0,0.0,26976.0,288.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Lawrence County,0.0,0.0,5548.0,80.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Lee County,0.0,0.0,3505.0,59.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Leslie County,0.0,0.0,5217.0,60.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Letcher County,0.0,0.0,9847.0,138.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Lewis County,0.0,0.0,5744.0,94.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Lincoln County,0.0,0.0,8904.0,151.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Livingston County,0.0,0.0,3101.0,66.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Logan County,0.0,0.0,10322.0,140.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Lyon County,0.0,0.0,3619.0,41.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Madison County,0.0,0.0,35443.0,310.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Magoffin County,0.0,0.0,5143.0,62.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Marion County,0.0,0.0,8038.0,92.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Marshall County,0.0,0.0,10247.0,129.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Martin County,0.0,0.0,4230.0,54.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Mason County,0.0,0.0,6310.0,117.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
McCracken County,0.0,0.0,23942.0,311.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
McCreary County,0.0,0.0,7713.0,91.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
