County,7-Day Average Cases,7-Day Average Deaths,Total Cases,Total Deaths,State URL
Kimball County,0.0,0.0,769.0,1.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Knox County,0.0,0.0,1677.0,12.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Lancaster County,0.0,0.0,78065.0,0.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Lincoln County,0.0,0.0,8708.0,60.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Logan County,0.0,0.0,148.0,0.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Loup County,0.0,0.0,87.0,0.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Madison County,0.0,0.0,9685.0,44.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
McPherson County,0.0,0.0,74.0,1.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Merrick County,0.0,0.0,1703.0,15.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Morrill County,0.0,0.0,1243.0,7.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Nance County,0.0,0.0,802.0,10.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Nemaha County,0.0,0.0,1485.0,15.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Nuckolls County,0.0,0.0,977.0,11.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Otoe County,0.0,0.0,3344.0,10.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Pawnee County,0.0,0.0,412.0,1.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Perkins County,0.0,0.0,530.0,11.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Phelps County,0.0,0.0,2326.0,10.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Pierce County,0.0,0.0,1272.0,20.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Platte County,0.0,0.0,8648.0,50.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Polk County,0.0,0.0,1219.0,9.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Red Willow County,0.0,0.0,2329.0,15.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Richardson County,0.0,0.0,1807.0,19.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Rock County,0.0,0.0,172.0,2.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Saline County,0.0,0.0,3796.0,2.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Sarpy County,0.0,0.0,49702.0,131.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Saunders County,0.0,0.0,5023.0,16.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Scotts Bluff County,0.0,0.0,9439.0,48.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Seward County,0.0,0.0,3371.0,32.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Sheridan County,0.0,0.0,1000.0,10.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Sherman County,0.0,0.0,586.0,4.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Sioux County,0.0,0.0,65.0,0.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Stanton County,0.0,0.0,744.0,11.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Thayer County,0.0,0.0,1109.0,4.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Thomas County,0.0,0.0,96.0,1.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Thurston County,0.0,0.0,1782.0,11.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Valley County,0.0,0.0,752.0,2.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Washington County,0.0,0.0,4552.0,25.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Wayne County,0.0,0.0,1823.0,7.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Webster County,0.0,0.0,712.0,7.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
Wheeler County,0.0,0.0,127.0,0.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
York County,0.0,0.0,3920.0,11.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/nebraska/
