County,7-Day Average Cases,7-Day Average Deaths,Total Cases,Total Deaths,State URL
Perry County,0.0,0.0,10621.0,200.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/pennsylvania/
Philadelphia County,0.0,0.4,397762.0,5627.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/pennsylvania/
Pike County,0.0,0.0,13643.0,114.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/pennsylvania/
Potter County,0.0,0.0,3933.0,105.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/pennsylvania/
Schuylkill County,0.0,0.0,43055.0,774.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/pennsylvania/
Snyder County,0.0,0.1,9883.0,172.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/pennsylvania/
Somerset County,0.0,0.0,22526.0,448.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/pennsylvania/
Sullivan County,0.0,0.0,1402.0,38.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/pennsylvania/
Susquehanna County,0.0,0.0,10279.0,138.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/pennsylvania/
Tioga County,0.0,0.0,10337.0,231.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/pennsylvania/
Union County,0.0,0.0,13653.0,160.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/pennsylvania/
Venango County,0.0,0.0,14063.0,280.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/pennsylvania/
Warren County,0.0,0.0,9931.0,254.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/pennsylvania/
Washington County,0.0,0.1,64291.0,748.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/pennsylvania/
Wayne County,0.0,0.0,13514.0,206.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/pennsylvania/
Westmoreland County,0.0,0.1,100561.0,1595.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/pennsylvania/
Wyoming County,0.0,0.0,6625.0,123.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/pennsylvania/
York County,0.0,0.1,149241.0,1695.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/pennsylvania/
