County,7-Day Average Cases,7-Day Average Deaths,Total Cases,Total Deaths,State URL
Price County,0.0,0.0,4163.0,44.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/wisconsin/
Racine County,1.0,0.0,72275.0,768.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/wisconsin/
Richland County,0.4,0.0,5127.0,61.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/wisconsin/
Rock County,0.9,0.0,56367.0,475.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/wisconsin/
Rusk County,0.3,0.0,4274.0,67.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/wisconsin/
Sauk County,0.3,0.0,21367.0,175.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/wisconsin/
Sawyer County,0.1,0.0,6110.0,71.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/wisconsin/
Shawano County,0.4,0.0,14464.0,166.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/wisconsin/
Sheboygan County,0.4,0.0,39924.0,377.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/wisconsin/
St. Croix County,1.0,0.0,31428.0,172.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/wisconsin/
Taylor County,0.3,0.0,5906.0,83.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/wisconsin/
Trempealeau County,0.1,0.0,10083.0,77.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/wisconsin/
Vernon County,0.3,0.0,7777.0,122.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/wisconsin/
Vilas County,0.3,0.0,6576.0,110.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/wisconsin/
Walworth County,0.6,0.0,33851.0,316.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/wisconsin/
Washburn County,0.1,0.0,5108.0,53.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/wisconsin/
Washington County,0.6,0.0,47439.0,376.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/wisconsin/
Waukesha County,3.0,0.0,141673.0,1277.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/wisconsin/
Waupaca County,2.0,0.0,16621.0,269.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/wisconsin/
Waushara County,0.6,0.0,7767.0,94.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/wisconsin/
Winnebago County,1.0,0.0,64763.0,424.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/wisconsin/
Wood County,1.0,0.0,27622.0,272.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/wisconsin/
