County,7-Day Average Cases,7-Day Average Deaths,Total Cases,Total Deaths,State URL
Ouachita County,0.0,0.0,6779.0,127.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/arkansas/
Perry County,0.0,0.0,3020.0,43.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/arkansas/
Phillips County,0.0,0.0,5890.0,106.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/arkansas/
Pike County,0.0,0.0,2965.0,49.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/arkansas/
Poinsett County,0.0,0.0,10128.0,140.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/arkansas/
Polk County,0.0,0.0,4654.0,161.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/arkansas/
Pope County,0.0,0.0,20974.0,230.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/arkansas/
Prairie County,0.0,0.0,2418.0,46.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/arkansas/
Pulaski County,0.0,0.0,128164.0,1325.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/arkansas/
Randolph County,0.0,0.0,6466.0,107.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/arkansas/
Saline County,0.0,0.0,37232.0,396.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/arkansas/
Scott County,0.0,0.0,2863.0,49.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/arkansas/
Searcy County,0.0,0.0,2575.0,53.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/arkansas/
Sebastian County,0.0,0.0,39367.0,589.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/arkansas/
Sevier County,0.0,0.0,7125.0,84.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/arkansas/
Sharp County,0.0,0.0,5718.0,123.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/arkansas/
St. Francis County,0.0,0.0,8569.0,112.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/arkansas/
Stone County,0.0,0.0,3711.0,80.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/arkansas/
Union County,0.0,0.0,11312.0,207.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/arkansas/
Van Buren County,0.0,0.0,4348.0,67.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/arkansas/
Washington County,0.0,0.0,81088.0,712.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/arkansas/
White County,0.0,0.0,27147.0,342.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/arkansas/
Woodruff County,0.0,0.0,2276.0,33.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/arkansas/
Yell County,0.0,0.0,7599.0,118.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/arkansas/
