County,7-Day Average Cases,7-Day Average Deaths,Total Cases,Total Deaths,State URL
Sioux County,0.0,0.0,8792.0,96.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/iowa/
Story County,0.0,0.0,22987.0,101.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/iowa/
Tama County,0.0,0.0,4595.0,100.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/iowa/
Taylor County,0.0,0.0,1519.0,25.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/iowa/
Union County,0.0,0.0,3144.0,54.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/iowa/
Van Buren County,0.0,0.0,1681.0,28.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/iowa/
Wapello County,0.0,0.0,10321.0,220.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/iowa/
Warren County,0.0,0.0,14388.0,152.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/iowa/
Washington County,0.0,0.0,6732.0,88.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/iowa/
Wayne County,0.0,0.0,1506.0,34.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/iowa/
Webster County,0.0,0.0,11996.0,185.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/iowa/
Winnebago County,0.0,0.0,3433.0,47.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/iowa/
Winneshiek County,0.0,0.0,4453.0,55.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/iowa/
Woodbury County,0.0,0.0,32721.0,356.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/iowa/
Worth County,0.0,0.0,2028.0,17.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/iowa/
Wright County,0.0,0.0,4009.0,70.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/iowa/
