County,7-Day Average Cases,7-Day Average Deaths,Total Cases,Total Deaths,State URL
Rio Blanco County,0.0,0.0,2257.0,16.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/colorado/
Rio Grande County,0.0,0.0,3797.0,48.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/colorado/
Routt County,0.0,0.0,7982.0,34.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/colorado/
Saguache County,0.0,0.0,1206.0,12.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/colorado/
San Juan County,0.0,0.0,209.0,0.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/colorado/
San Miguel County,0.0,0.0,2333.0,8.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/colorado/
Sedgwick County,0.0,0.0,490.0,10.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/colorado/
Summit County,0.0,0.0,12111.0,15.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/colorado/
Teller County,0.0,0.0,5850.0,64.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/colorado/
Washington County,0.0,0.0,1069.0,28.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/colorado/
Weld County,0.0,0.0,94253.0,716.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/colorado/
Yuma County,0.0,0.0,2367.0,28.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/colorado/
