County,7-Day Average Cases,7-Day Average Deaths,Total Cases,Total Deaths,State URL
Hawaii County,13.0,0.0,44237.0,209.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/hawaii/
Honolulu County,66.0,0.0,273658.0,1184.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/hawaii/
Kalawao County,0.0,0.0,0.0,0.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/hawaii/
Kauai County,7.0,0.0,19948.0,37.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/hawaii/
Maui County,10.0,0.0,46667.0,150.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/hawaii/
