County,7-Day Average Cases,7-Day Average Deaths,Total Cases,Total Deaths,State URL
Monroe County,0.0,0.0,27629.0,279.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Montgomery County,0.0,0.0,10665.0,164.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Morgan County,0.0,0.0,16468.0,286.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Newton County,0.0,0.0,2561.0,68.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Noble County,0.0,0.0,13064.0,156.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Ohio County,0.0,0.0,1444.0,19.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Orange County,0.0,0.0,5035.0,96.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Owen County,0.0,0.0,5835.0,118.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Parke County,0.0,0.0,3605.0,49.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Perry County,0.0,0.0,4665.0,68.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Pike County,0.0,0.0,3728.0,49.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Porter County,0.0,0.0,37589.0,558.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Posey County,0.0,0.0,6528.0,58.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Pulaski County,0.0,0.0,3070.0,86.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Putnam County,0.0,0.0,9323.0,127.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Randolph County,0.0,0.0,5935.0,147.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Ripley County,0.0,0.0,8283.0,138.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Rush County,0.0,0.0,4906.0,58.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Scott County,0.0,0.0,7864.0,106.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Shelby County,0.0,0.0,14677.0,181.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Spencer County,0.0,0.0,5221.0,60.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
St. Joseph County,0.0,0.0,70553.0,863.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Starke County,0.0,0.0,4746.0,96.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Steuben County,0.0,0.0,9623.0,120.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Sullivan County,0.0,0.0,5276.0,76.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Switzerland County,0.0,0.0,2310.0,20.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Tippecanoe County,0.0,0.0,49917.0,392.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Tipton County,0.0,0.0,3528.0,87.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Union County,0.0,0.0,2046.0,21.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Vanderburgh County,0.0,0.0,57248.0,621.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Vermillion County,0.0,0.0,4069.0,74.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Vigo County,0.0,0.0,28832.0,410.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Wabash County,0.0,0.0,8718.0,154.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Warren County,0.0,0.0,2089.0,30.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Warrick County,0.0,0.0,20248.0,237.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Washington County,0.0,0.0,5990.0,81.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Wayne County,0.0,0.0,19198.0,334.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Wells County,0.0,0.0,6523.0,132.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
White County,0.0,0.0,6853.0,94.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
Whitley County,0.0,0.0,9649.0,83.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/indiana/
