County,7-Day Average Cases,7-Day Average Deaths,Total Cases,Total Deaths,State URL
Lincoln County,0.0,0.0,9980.0,170.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Loudon County,0.0,0.0,14496.0,192.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Macon County,0.0,0.0,8447.0,145.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Madison County,0.0,0.0,30025.0,426.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Marion County,0.0,0.0,8857.0,131.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Marshall County,0.0,0.0,10369.0,124.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Maury County,0.0,0.0,29020.0,344.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
McMinn County,0.0,0.0,16680.0,260.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
McNairy County,0.0,0.0,7651.0,120.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Meigs County,0.0,0.0,3390.0,57.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Monroe County,0.0,0.0,14591.0,243.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Montgomery County,0.0,0.0,50256.0,576.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Moore County,0.0,0.0,2238.0,40.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Morgan County,0.0,0.0,6190.0,86.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Obion County,0.0,0.0,10765.0,194.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Overton County,0.0,0.0,7142.0,123.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Perry County,0.0,0.0,2329.0,56.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Pickett County,0.0,0.0,1768.0,36.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Polk County,0.0,0.0,4735.0,74.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Putnam County,0.0,0.0,25114.0,304.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Rhea County,0.0,0.0,9981.0,160.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Roane County,0.0,0.0,15794.0,233.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Robertson County,0.0,0.0,21555.0,302.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Rutherford County,0.0,0.0,95804.0,900.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Scott County,0.0,0.0,9040.0,117.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Sequatchie County,0.0,0.0,4218.0,68.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Sevier County,0.0,0.0,30322.0,415.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Shelby County,0.0,0.0,235846.0,3299.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Smith County,0.0,0.0,6163.0,84.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Stewart County,0.0,0.0,3288.0,59.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Sullivan County,0.0,0.0,45881.0,719.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Sumner County,0.0,0.0,53214.0,727.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Tipton County,0.0,0.0,17622.0,234.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Trousdale County,0.0,0.0,4228.0,45.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Unicoi County,0.0,0.0,5176.0,96.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Union County,0.0,0.0,5399.0,75.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Van Buren County,0.0,0.0,1848.0,48.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Warren County,0.0,0.0,12998.0,176.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Washington County,0.0,0.0,38629.0,493.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Wayne County,0.0,0.0,5695.0,70.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Weakley County,0.0,0.0,9525.0,151.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
White County,0.0,0.0,8229.0,129.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Williamson County,0.0,0.0,62187.0,404.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
Wilson County,0.0,0.0,41683.0,483.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/tennessee/
